ward,source,date_diff,case_status,
13,Employee Generated,1000.0,Closed,
18,City Worker App,1000.0,Closed,
20,City Worker App,23045000.0,Closed,
8,Self Service,178270000.0,Closed,
4,Citizens Connect App,903000.0,Closed,
8,Citizens Connect App,1662765000.0,Closed,
14,City Worker App,825000.0,Closed,
9,City Worker App,1000.0,Closed,
6,Employee Generated,1000.0,Closed,
18,City Worker App,16984000.0,Closed,
3,Citizens Connect App,50424000.0,Closed,
7,City Worker App,78020000.0,Closed,
5,Citizens Connect App,349729000.0,Closed,
13,Employee Generated,1000.0,Closed,
10,City Worker App,18222000.0,Closed,
2,City Worker App,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
4,Employee Generated,1000.0,Closed,
20,Self Service,104378000.0,Closed,
11,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,City Worker App,3000.0,Closed,
16,City Worker App,2000.0,Closed,
5,Citizens Connect App,242971000.0,Closed,
1,Employee Generated,1000.0,Closed,
16,City Worker App,87664000.0,Closed,
13,Citizens Connect App,180302000.0,Closed,
18,City Worker App,2000.0,Closed,
19,Employee Generated,1000.0,Closed,
6,Constituent Call,1802000.0,Closed,
21,City Worker App,4000.0,Closed,
11,Citizens Connect App,67350000.0,Closed,
12,City Worker App,13353000.0,Closed,
5,City Worker App,67000000.0,Closed,
11,Citizens Connect App,702009000.0,Closed,
18,City Worker App,13402000.0,Closed,
10,Citizens Connect App,867000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,City Worker App,1000.0,Closed,
22,City Worker App,75552000.0,Closed,
15,City Worker App,153306000.0,Closed,
18,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
6,Employee Generated,1000.0,Closed,
20,City Worker App,6000.0,Closed,
18,City Worker App,9742000.0,Closed,
22,City Worker App,1000.0,Closed,
18,Constituent Call,12694000.0,Closed,
22,City Worker App,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Citizens Connect App,496163000.0,Closed,
22,City Worker App,171000.0,Closed,
11,City Worker App,162062000.0,Closed,
21,City Worker App,14613000.0,Closed,
13,City Worker App,848000.0,Closed,
14,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
2,Constituent Call,1952836000.0,Closed,
9,Citizens Connect App,427424000.0,Closed,
1,Employee Generated,1000.0,Closed,
9,Employee Generated,1000.0,Closed,
20,City Worker App,2000.0,Closed,
17,Self Service,28832405000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,City Worker App,3494000.0,Closed,
19,Employee Generated,2000.0,Closed,
19,Employee Generated,2000.0,Closed,
10,Citizens Connect App,82736000.0,Closed,
3,Citizens Connect App,21217000.0,Closed,
21,City Worker App,8000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,Constituent Call,13227193000.0,Closed,
18,Employee Generated,1000.0,Closed,
21,Citizens Connect App,66332000.0,Closed,
20,Employee Generated,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
7,Constituent Call,232668000.0,Closed,
5,Constituent Call,698137000.0,Closed,
17,Employee Generated,1000.0,Closed,
20,City Worker App,11569000.0,Closed,
2,Employee Generated,1000.0,Closed,
3,City Worker App,5000.0,Closed,
3,City Worker App,1000.0,Closed,
18,City Worker App,3224000.0,Closed,
18,Self Service,304255000.0,Closed,
14,Citizens Connect App,254671000.0,Closed,
19,Employee Generated,3000.0,Closed,
18,City Worker App,2000.0,Closed,
18,City Worker App,12000.0,Closed,
17,Employee Generated,1000.0,Closed,
9,Citizens Connect App,243238000.0,Closed,
19,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
6,City Worker App,169000.0,Closed,
19,Employee Generated,1000.0,Closed,
19,Employee Generated,5000.0,Closed,
18,City Worker App,68727000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,City Worker App,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
17,Employee Generated,1000.0,Closed,
22,Citizens Connect App,63389000.0,Closed,
14,Employee Generated,1000.0,Closed,
22,Citizens Connect App,36186000.0,Closed,
8,City Worker App,110640000.0,Closed,
17,Self Service,1628000.0,Closed,
3,Constituent Call,2939860000.0,Closed,
18,City Worker App,4409000.0,Closed,
11,Citizens Connect App,62300000.0,Closed,
18,Constituent Call,77803000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,Employee Generated,2000.0,Closed,
19,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
3,City Worker App,78641000.0,Closed,
3,City Worker App,3571000.0,Closed,
11,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
20,City Worker App,21611000.0,Closed,
4,City Worker App,100674000.0,Closed,
8,Citizens Connect App,155757000.0,Closed,
6,Employee Generated,2000.0,Closed,
5,Citizens Connect App,92988000.0,Closed,
11,Employee Generated,1000.0,Closed,
18,City Worker App,10101000.0,Closed,
14,City Worker App,366358000.0,Closed,
14,Self Service,234090000.0,Closed,
21,Citizens Connect App,148138000.0,Closed,
12,City Worker App,196593000.0,Closed,
20,Employee Generated,1000.0,Closed,
11,City Worker App,78641000.0,Closed,
8,Employee Generated,1000.0,Closed,
15,Employee Generated,1000.0,Closed,
4,Employee Generated,1000.0,Closed,
19,Constituent Call,79432000.0,Closed,
17,City Worker App,2000.0,Closed,
20,City Worker App,2000.0,Closed,
18,City Worker App,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
19,City Worker App,65337000.0,Closed,
21,City Worker App,174357000.0,Closed,
2,Constituent Call,39232000.0,Closed,
19,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
14,Citizens Connect App,6547000.0,Closed,
19,Citizens Connect App,5862000.0,Closed,
5,Citizens Connect App,92826000.0,Closed,
20,Employee Generated,1000.0,Closed,
1,Constituent Call,1891000.0,Closed,
5,Self Service,2153000.0,Closed,
21,City Worker App,3000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
21,City Worker App,6000.0,Closed,
7,Citizens Connect App,84543000.0,Closed,
8,Employee Generated,1000.0,Closed,
18,City Worker App,12434000.0,Closed,
5,Citizens Connect App,5861000.0,Closed,
4,Employee Generated,1000.0,Closed,
20,Citizens Connect App,55451000.0,Closed,
18,City Worker App,3717000.0,Closed,
20,Citizens Connect App,63995000.0,Closed,
18,City Worker App,90563000.0,Closed,
4,City Worker App,85935000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,City Worker App,286000.0,Closed,
11,City Worker App,160139000.0,Closed,
18,Employee Generated,1000.0,Closed,
4,Citizens Connect App,84856000.0,Closed,
21,City Worker App,5000.0,Closed,
18,Employee Generated,1000.0,Closed,
14,City Worker App,5353000.0,Closed,
3,City Worker App,2000.0,Closed,
1,Employee Generated,1000.0,Closed,
22,Citizens Connect App,66526000.0,Closed,
14,City Worker App,16957000.0,Closed,
18,City Worker App,11629000.0,Closed,
8,Citizens Connect App,323923000.0,Closed,
19,Constituent Call,172736000.0,Closed,
10,Constituent Call,99099000.0,Closed,
9,Citizens Connect App,91527000.0,Closed,
3,City Worker App,3126000.0,Closed,
18,City Worker App,9430000.0,Closed,
18,City Worker App,3689000.0,Closed,
3,Constituent Call,5429000.0,Closed,
18,Constituent Call,71618000.0,Closed,
17,City Worker App,2303000.0,Closed,
5,Constituent Call,245584000.0,Closed,
13,Constituent Call,567305000.0,Closed,
7,City Worker App,244453000.0,Closed,
18,City Worker App,7810000.0,Closed,
20,Employee Generated,2000.0,Closed,
17,Constituent Call,178012000.0,Closed,
19,City Worker App,66082000.0,Closed,
8,City Worker App,112053000.0,Closed,
5,City Worker App,101863000.0,Closed,
14,Employee Generated,1000.0,Closed,
21,City Worker App,245809000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
3,City Worker App,85197000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
11,City Worker App,36922000.0,Closed,
18,City Worker App,2036000.0,Closed,
5,City Worker App,84628000.0,Closed,
20,Employee Generated,1000.0,Closed,
13,Citizens Connect App,242975000.0,Closed,
3,City Worker App,94744000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
1,City Worker App,170322000.0,Closed,
3,Employee Generated,7449000.0,Closed,
18,City Worker App,16080000.0,Closed,
6,Self Service,3712575000.0,Closed,
3,Self Service,103973000.0,Closed,
18,Employee Generated,1000.0,Closed,
22,City Worker App,4781000.0,Closed,
2,Employee Generated,1000.0,Closed,
17,City Worker App,2000.0,Closed,
18,City Worker App,77320000.0,Closed,
13,Employee Generated,1000.0,Closed,
21,City Worker App,2000.0,Closed,
3,City Worker App,783029000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,City Worker App,2000.0,Closed,
3,City Worker App,2000.0,Closed,
18,Employee Generated,3000.0,Closed,
18,City Worker App,82635000.0,Closed,
14,Constituent Call,15199000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,2000.0,Closed,
14,City Worker App,1974000.0,Closed,
4,Citizens Connect App,15687581000.0,Closed,
17,City Worker App,25000.0,Closed,
5,City Worker App,12761000.0,Closed,
4,Citizens Connect App,3549000.0,Closed,
1,Employee Generated,1000.0,Closed,
2,Constituent Call,157000.0,Closed,
20,Employee Generated,1000.0,Closed,
11,Constituent Call,105306000.0,Closed,
4,City Worker App,24895000.0,Closed,
19,Constituent Call,508000.0,Closed,
18,Employee Generated,1000.0,Closed,
21,City Worker App,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
15,City Worker App,7193000.0,Closed,
15,Self Service,77879000.0,Closed,
3,City Worker App,246467000.0,Closed,
20,Employee Generated,7000.0,Closed,
7,Employee Generated,1000.0,Closed,
18,City Worker App,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
12,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
11,Employee Generated,4000.0,Closed,
8,City Worker App,100930000.0,Closed,
19,Employee Generated,2000.0,Closed,
19,Constituent Call,74327000.0,Closed,
18,Employee Generated,2000.0,Closed,
13,Employee Generated,1000.0,Closed,
9,City Worker App,2000.0,Closed,
3,City Worker App,1687000.0,Closed,
16,City Worker App,6348000.0,Closed,
19,Employee Generated,1000.0,Closed,
17,City Worker App,2000.0,Closed,
21,Employee Generated,1000.0,Closed,
18,City Worker App,4679000.0,Closed,
5,Self Service,8258000.0,Closed,
13,Citizens Connect App,156359000.0,Closed,
9,Citizens Connect App,182582000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,City Worker App,98329000.0,Closed,
3,City Worker App,52000.0,Closed,
20,Employee Generated,1000.0,Closed,
22,Constituent Call,425315000.0,Closed,
10,City Worker App,11621000.0,Closed,
9,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
3,City Worker App,18136000.0,Closed,
1,Employee Generated,2000.0,Closed,
18,Employee Generated,1000.0,Closed,
11,Self Service,26131000.0,Closed,
3,City Worker App,2000.0,Closed,
20,Constituent Call,2090692000.0,Closed,
6,Citizens Connect App,522969000.0,Closed,
2,City Worker App,6000.0,Closed,
8,Constituent Call,16359134000.0,Closed,
5,Citizens Connect App,1612058000.0,Closed,
2,Constituent Call,322991000.0,Closed,
22,Citizens Connect App,4645000.0,Closed,
4,Citizens Connect App,49032000.0,Closed,
18,City Worker App,1140000.0,Closed,
4,Citizens Connect App,823000.0,Closed,
2,City Worker App,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,Citizens Connect App,522061000.0,Closed,
4,Constituent Call,34703000.0,Closed,
18,City Worker App,1015000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,City Worker App,4000.0,Closed,
18,City Worker App,1227000.0,Closed,
4,Citizens Connect App,563000.0,Closed,
4,Citizens Connect App,11813000.0,Closed,
6,Citizens Connect App,355970000.0,Closed,
2,City Worker App,3000.0,Closed,
4,Citizens Connect App,335092000.0,Closed,
4,Citizens Connect App,325031000.0,Closed,
10,Citizens Connect App,465000.0,Closed,
11,Employee Generated,1000.0,Closed,
4,Citizens Connect App,7168000.0,Closed,
4,Citizens Connect App,491000.0,Closed,
18,City Worker App,935000.0,Closed,
18,City Worker App,1475000.0,Closed,
17,Citizens Connect App,182483000.0,Closed,
4,Citizens Connect App,543000.0,Closed,
5,City Worker App,1000.0,Closed,
4,Citizens Connect App,886000.0,Closed,
21,City Worker App,2301852000.0,Closed,
5,Employee Generated,158130000.0,Closed,
8,Citizens Connect App,413805000.0,Closed,
17,Citizens Connect App,183341000.0,Closed,
16,City Worker App,87352000.0,Closed,
18,City Worker App,1065000.0,Closed,
3,Constituent Call,174367000.0,Closed,
19,Citizens Connect App,148482000.0,Closed,
3,City Worker App,94211000.0,Closed,
16,Citizens Connect App,12789000.0,Closed,
13,Employee Generated,1000.0,Closed,
4,Citizens Connect App,4497000.0,Closed,
16,Citizens Connect App,78385000.0,Closed,
4,Citizens Connect App,709000.0,Closed,
4,Citizens Connect App,324000.0,Closed,
17,City Worker App,183114000.0,Closed,
1,City Worker App,2000.0,Closed,
6,City Worker App,1000.0,Closed,
21,Citizens Connect App,294000.0,Closed,
8,Constituent Call,71087000.0,Closed,
22,Citizens Connect App,62512000.0,Closed,
3,City Worker App,1000.0,Closed,
17,Constituent Call,48746000.0,Closed,
11,City Worker App,2000.0,Closed,
3,City Worker App,2000.0,Closed,
4,City Worker App,1000.0,Closed,
16,City Worker App,639000.0,Closed,
22,Citizens Connect App,82134000.0,Closed,
16,City Worker App,173000.0,Closed,
14,Citizens Connect App,47182000.0,Closed,
20,City Worker App,7747000.0,Closed,
18,City Worker App,210000.0,Closed,
20,City Worker App,12011000.0,Closed,
11,City Worker App,1000.0,Closed,
3,Citizens Connect App,83192000.0,Closed,
4,City Worker App,18435000.0,Closed,
22,City Worker App,73771000.0,Closed,
4,City Worker App,216000.0,Closed,
3,City Worker App,1000.0,Closed,
3,City Worker App,412000.0,Closed,
11,City Worker App,3000.0,Closed,
5,City Worker App,1000.0,Closed,
6,City Worker App,88686000.0,Closed,
18,City Worker App,73769000.0,Closed,
18,City Worker App,80165000.0,Closed,
3,City Worker App,4000.0,Closed,
20,City Worker App,8241000.0,Closed,
11,City Worker App,1000.0,Closed,
20,City Worker App,7953000.0,Closed,
1,City Worker App,3938000.0,Closed,
1,City Worker App,1242000.0,Closed,
22,City Worker App,75226000.0,Closed,
22,City Worker App,77700000.0,Closed,
1,City Worker App,1877000.0,Closed,
4,City Worker App,58267000.0,Closed,
16,City Worker App,160000.0,Closed,
18,City Worker App,15629000.0,Closed,
3,Citizens Connect App,66268000.0,Closed,
6,Employee Generated,53588000.0,Closed,
1,City Worker App,3014000.0,Closed,
4,Citizens Connect App,80773000.0,Closed,
21,Citizens Connect App,523565000.0,Closed,
6,City Worker App,84202000.0,Closed,
5,City Worker App,11885000.0,Closed,
22,Citizens Connect App,76068000.0,Closed,
3,City Worker App,1000.0,Closed,
4,City Worker App,2000.0,Closed,
12,Citizens Connect App,65496000.0,Closed,
18,Citizens Connect App,157838000.0,Closed,
21,Citizens Connect App,971000.0,Closed,
6,City Worker App,2000.0,Closed,
17,City Worker App,72773000.0,Closed,
18,City Worker App,16466000.0,Closed,
14,City Worker App,2764000.0,Closed,
20,City Worker App,17865000.0,Closed,
4,Constituent Call,387275000.0,Closed,
21,City Worker App,80538000.0,Closed,
3,City Worker App,247000.0,Closed,
18,City Worker App,71622000.0,Closed,
8,City Worker App,111000.0,Closed,
1,City Worker App,3096000.0,Closed,
4,City Worker App,2000.0,Closed,
22,City Worker App,512227000.0,Closed,
21,City Worker App,80142000.0,Closed,
20,Citizens Connect App,356374000.0,Closed,
4,City Worker App,2444000.0,Closed,
20,City Worker App,12764000.0,Closed,
20,City Worker App,9156000.0,Closed,
19,City Worker App,78207000.0,Closed,
22,City Worker App,73346000.0,Closed,
11,City Worker App,491000.0,Closed,
1,City Worker App,3613000.0,Closed,
11,City Worker App,2000.0,Closed,
7,City Worker App,84800000.0,Closed,
1,City Worker App,4237000.0,Closed,
4,City Worker App,1000.0,Closed,
11,City Worker App,2000.0,Closed,
4,Citizens Connect App,899000.0,Closed,
4,City Worker App,1000.0,Closed,
19,City Worker App,135000.0,Closed,
4,City Worker App,156000.0,Closed,
4,Citizens Connect App,627000.0,Closed,
14,Constituent Call,2981000.0,Closed,
6,City Worker App,1202000.0,Closed,
1,City Worker App,4552000.0,Closed,
22,City Worker App,75895000.0,Closed,
14,City Worker App,800000.0,Closed,
4,City Worker App,1000.0,Closed,
3,City Worker App,2000.0,Closed,
1,City Worker App,2048000.0,Closed,
20,City Worker App,8680000.0,Closed,
20,City Worker App,8666000.0,Closed,
18,City Worker App,80315000.0,Closed,
11,City Worker App,1000.0,Closed,
18,City Worker App,72850000.0,Closed,
18,City Worker App,73000000.0,Closed,
16,City Worker App,93155000.0,Closed,
17,Constituent Call,3698000.0,Closed,
18,City Worker App,70990000.0,Closed,
3,City Worker App,2000.0,Closed,
18,City Worker App,74319000.0,Closed,
22,City Worker App,396000.0,Closed,
21,Citizens Connect App,53375000.0,Closed,
19,City Worker App,153000.0,Closed,
3,City Worker App,1000.0,Closed,
20,City Worker App,12716000.0,Closed,
21,City Worker App,76337000.0,Closed,
4,City Worker App,1000.0,Closed,
1,City Worker App,1782000.0,Closed,
6,City Worker App,83728000.0,Closed,
18,Employee Generated,233639000.0,Closed,
5,Citizens Connect App,1450000.0,Closed,
3,City Worker App,1000.0,Closed,
21,Citizens Connect App,160140000.0,Closed,
3,City Worker App,2000.0,Closed,
20,City Worker App,91000.0,Closed,
3,Citizens Connect App,180421000.0,Closed,
1,City Worker App,1599000.0,Closed,
21,Citizens Connect App,62458000.0,Closed,
4,City Worker App,3000.0,Closed,
4,City Worker App,4000.0,Closed,
6,City Worker App,88607000.0,Closed,
4,City Worker App,2000.0,Closed,
16,City Worker App,306000.0,Closed,
6,City Worker App,83916000.0,Closed,
18,City Worker App,3000.0,Closed,
17,City Worker App,540000.0,Closed,
7,Constituent Call,667380000.0,Closed,
11,Citizens Connect App,80444000.0,Closed,
14,City Worker App,2611000.0,Closed,
4,Citizens Connect App,817000.0,Closed,
